src_ip,dst_ip,src2dst_packets,dst2src_packets,src2dst_ip_bytes,dst2src_ip_bytes,src2dst_mean_piat_ms,dst2src_mean_piat_ms,src2dst_mean_ip_ps,dst2src_mean_ip_ps,src_port,dst_port,protocol,src2dst_stdev_piat_ms,dst2src_stdev_piat_ms,src2dst_stdev_ip_ps,dst2src_stdev_ip_ps,Class
192.168.0.18,172.217.30.202,7,6.0,3938,3407.0,2243.8653065608096,13.92964522043864,562.5714285714286,567.8333333333334,51925,443,17,10783.493244968711,16.84895750594305,582.6086304943748,589.6765827317736,3
192.168.0.18,54.164.56.104,8,9.0,975,4097.0,767.7156504462747,1426.2653456793892,121875.0,455.22222222222223,63666,443,6,4268.2451575588375,4109.035762848833,169.44057771088956,599.8101139856732,3
192.168.0.18,34230102249,3,3.0,121,163.0,3166.8243885040283,5268.163045247396,40.333333333333336,54.33333333333334,63608,443,6,7917.008996009827,7749.750375747682,0.4714045207910317,12.762793146051099,3
192.168.0.18,54.86.118.241,17,12.0,14848,1938.0,231.19114185201713,544.0486669540405,873.4117647058823,161.5,63757,443,6,1439.4990374101749,1746.1728206868615,671.6185943913256,348.5545151048828,3
192.168.0.18,23.203.162.76,17,12.0,6162,7672.0,2094.8191017940126,47.81782627105713,362.47058823529403,639.3333333333334,63642,443,6,14526.447543781462,57.77936738869233,541.518683361032,619.6199552055185,3
192.168.0.18,40.90.22.186,25,16.0,8041,16237.0,89.0064413954572,211.04662120342246,321.64,1014.8125,63655,443,6,207.86653193148834,280.15011237661065,516.4731071411173,654.1745006829218,3
192.168.0.18,52.87.118.227,10,9.0,3887,3315.0,511.6374743612189,1069.5708857642278,388.7,368.33333333333326,63791,443,6,2844.206050000624,3046.449427842911,539.5585325059736,566.8386013672675,3
192.168.0.18,34.205.121.1,4,2.0,161,123.0,2698.7049976984654,7910.220503807068,40.25,61.5,63602,443,6,7463.520851448399,0.0,0.4330127018922193,9.5,3
192.168.0.18,18.236.8.228,4,2.0,161,111.0,2698.2419888178506,7950.063467025758,40.25,55.5,63604,443,6,7564.897103754669,0.0,0.4330127018922193,15.5,3
192.168.0.18,54165157123,68,82.0,63129,56047.0,68.58936786651611,124.38738055345488,928.3676470588236,683.5,63829,443,6,777.9185850684124,733.3397146042519,651.9820212337996,707.685014161168,3
192.168.0.18,54.86.118.241,244,220.0,264167,117466.0,344.246336098375,725.6695498119701,1082.6516393442623,533.9363636363636,63594,443,6,2182.4604296011325,2326.981617383439,585.9019297355184,659.4600308692328,3
192.168.0.18,54.85.82.162,122,139.0,121317,85887.0,518.2634824993967,972.5559203744792,994.4016393442624,617.8920863309353,63630,443,6,4901.986938875613,4636.985224166963,634.0438349100767,692.2212676006628,3
192.168.0.18,190.157.8.109,1,1.0,68,131.0,0.0,0.0,68.0,131.0,56748,53,17,0.0,0.0,0.0,0.0,3
192.168.0.18,52.87.118.227,19,22.0,14667,8629.0,252.8395362016631,464.91154757413,771.9473684210526,392.2272727272728,63800,443,6,1463.397936517158,1431.6489377988007,658.8216333715355,591.8125418667163,3
192.168.0.18,34230102249,4,2.0,161,111.0,2560.5595111846924,7605.835556983948,40.25,55.5,63607,443,6,7235.866485818484,0.0,0.4330127018922193,15.5,3
192.168.0.18,52.87.118.227,6,7.0,820,468.0,446.86638391934906,791.6570050375802,136.66666666666666,66.85714285714286,63808,443,6,2023.8998323788842,1897.45621628022,188.84179151401366,49.397595578930684,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,0.0,0.0,61.0,249.0,55052,53,17,0.0,0.0,0.0,0.0,3
192.168.0.18,54165157123,1,0.0,52,0.0,0.0,0.0,52.0,0.0,63838,443,6,0.0,0.0,0.0,0.0,3
192.168.0.18,54.86.118.241,16,11.0,12811,1898.0,243.7552611033121,591.2204438989813,800.6875,172.54545454545453,63728,443,6,1535.3784647523235,1885.811490010728,657.2769316230032,362.03700555113113,3
192.168.0.18,239255255250,4,0.0,808,0.0,752.4905204772949,0.0,202.0,0.0,61904,1900,17,2.0164594458004923,0.0,0.0,0.0,3
192.168.0.18,23.203.162.76,13,10.0,3415,7418.0,2641.217563463294,43.03410053253174,262.6923076923077,741.8,63643,443,6,16624.406490320493,63.22798439284537,456.3934511455228,629.4476626376493,3
192.168.0.18,54.86.118.241,6,6.0,820,428.0,813.081914728338,1475.4941860834758,136.66666666666666,71.33333333333333,63736,443,6,3421.3331686884817,3415.096239486688,188.84179151401366,52.024566846400134,3
192.168.0.18,52.87.118.227,76,88.0,75154,57790.0,63.203622655170726,116.21539701114999,988.8684210526317,656.7045454545455,63801,443,6,634.8280667449922,597.0974715040345,651.1045138456179,704.5889543022893,3
192.168.0.18,54.164.56.104,20,21.0,15643,8596.0,238.45119592620102,461.8627116793678,782.15,409.33333333333326,63699,443,6,2013.6432466604042,1998.7873911503732,658.7095167826253,600.3757024788596,3
192.168.0.18,54.164.56.104,19,20.0,13414,10075.0,337.03049023946124,652.9367923736572,706.0,503.75,63673,443,6,2133.8139399081106,2135.2757917075223,660.5935130423884,640.8694777409827,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,0.0,0.0,61.0,249.0,63792,53,17,0.0,0.0,0.0,0.0,3
192.168.0.18,54.88.36.44,528,594.0,535635,435322.0,141.57445184262255,267.28808919990104,1014.4602272727273,732.8653198653199,63558,443,6,1678.754014111638,1604.2100119901238,628.2215385104472,689.568404550893,3
192.168.0.18,52.177.93.249,10,10.0,2257,7069.0,72.42975234985352,121.3338851928711,225.7,706.9,63639,443,6,183.87140426065685,128.43099377027943,422.1201369278656,666.5895963784614,3
192.168.0.18,54.86.118.241,79,80.0,75857,59324.0,36.74472352993563,72.00877368450165,960.2151898734177,741.55,63765,443,6,278.03005343949724,293.74188088031036,654.8542918594458,713.3217699607941,3
192.168.0.18,52.87.118.227,11,11.0,3940,3395.0,463.7830040671609,826.319997960871,358.1818181818182,308.6363636363636,63802,443,6,1725.2865238312559,1807.805456925054,523.6473168046354,528.1320896634018,3
192.168.0.18,54165157123,11,14.0,4526,7249.0,304.3873517409615,500.584500176566,411.45454545454544,517.7857142857143,63812,443,6,1900.9583588035684,1751.4864022693625,524.9369422972915,646.8578093446844,3
192.168.0.18,52.87.118.227,14,12.0,10281,5602.0,131.72623744377725,278.9590756098429,734.3571428571429,466.83333333333326,63781,443,6,792.9930660058983,890.329549543216,660.341319442654,614.9258537055956,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,0.0,0.0,61.0,249.0,55052,53,17,0.0,0.0,0.0,0.0,3
192.168.0.18,52.87.118.227,14,14.0,6954,6283.0,350.2116458756583,694.204364504133,496.71428571428567,448.78571428571433,63790,443,6,2384.137762947576,2424.8825106576114,601.4290634541591,619.0408685529378,3
192.168.0.18,54.86.118.241,6,6.0,820,420.0,751.137912273407,1487.5071843465169,136.66666666666666,70.0,63735,443,6,3450.3131496079122,3445.894508909791,188.84179151401366,52.60228131934964,3
192.168.0.18,54.88.36.44,346,313.0,370284,164424.0,241.5782811069199,507.57644123162703,1070.1849710982656,525.3162939297125,63560,443,6,2021.6296529247927,2148.584506666538,602.5880986650376,658.7642989382425,3
192.168.0.18,54165157123,28,26.0,24480,14369.0,133.87567263383133,268.095117348891,874.2857142857142,552.6538461538462,63813,443,6,800.5538163906938,876.7044007497361,652.5023731288458,653.165542823074,3
192.168.0.18,54.86.118.241,15,12.0,10321,5588.0,224.59754577049839,480.1372488339742,688.0666666666667,465.66666666666674,63766,443,6,1390.1441720505618,1586.120170806743,661.044574056008,615.277760220717,3
192.168.0.18,54.86.118.241,6,7.0,820,468.0,437.0672335991493,800.2972943442209,136.66666666666666,66.85714285714286,63767,443,6,2132.7160197353273,1984.3832424117552,188.84179151401366,49.397595578930684,3
192.168.0.18,52.87.118.227,58,61.0,55150,49486.0,28.895267919332035,54.86239370752554,950.8620689655173,811.2459016393442,63782,443,6,158.43402908644094,167.5122700880204,661.4215737458288,710.2760639873538,3
192.168.0.18,23.193.62.2,6,6.0,244,319.0,12320.801675319672,24614.107847213745,40.66666666666666,53.16666666666666,63530,443,6,19467.171768069813,19503.99617792598,0.4714045207910317,9.099755796479133,3
192.168.0.18,45.57.41.1,3,3.0,121,132.0,3072.355604171753,5145.361979802449,40.333333333333336,44.0,63601,443,6,7424.07500743866,7325.797915458679,0.4714045207910317,5.656854249492381,3
192.168.0.18,51.143.111.7,16,12.0,11015,5174.0,94.88306726728167,202.3603320121765,688.4375,431.16666666666674,63668,443,6,181.7285534304236,169.17165118752595,665.9140305578115,554.8932079438549,3
192.168.0.18,54.86.118.241,65,68.0,61932,57397.0,68.9600894325658,133.43821904238533,952.8,844.0735294117646,63734,443,6,702.1725256302973,703.2417324129242,646.7965605731299,702.0283075442369,3
192.168.0.18,107.23.104.215,8,6.0,951,440.0,172.7959258215768,388.0544900894165,118875.0,73.33333333333333,64202,443,6,468.7695266081742,682.9998334378342,166.9074874743491,51.00217860270503,3
192.168.0.18,54.86.118.241,7,7.0,860,460.0,125.49049513680596,235.0749969482422,122.85714285714286,65.71428571428571,63756,443,6,283.9822894593998,443.28712194193196,178.0757692439843,49.81885554031664,3
192.168.0.18,54165246104,7,6.0,872,428.0,156.25691413879395,124.38531716664633,124.57142857142857,71.33333333333333,64010,443,6,351.72183896173465,157.1307294744759,177.32605734139838,52.024566846400134,3
192.168.0.18,107.23.104.215,7,6.0,872,428.0,187.8345012664795,187.07982699076334,124.57142857142857,71.33333333333333,64206,443,6,415.2265259124806,291.97392706862087,177.32605734139838,52.024566846400134,3
192.168.0.18,54165157123,7,6.0,872,428.0,579.2311628659567,967.6793416341146,124.57142857142857,71.33333333333333,63838,443,6,1992.9010621327998,2137.679581428564,177.32605734139838,52.024566846400134,3
192.168.0.18,52.54.154.226,7,6.0,872,428.0,251.05153597318207,343.7901735305786,124.57142857142857,71.33333333333333,64099,443,6,615.0763376751316,646.7484401488332,177.32605734139838,52.024566846400134,3
192.168.0.18,107.23.104.215,6,7.0,820,468.0,327.44031686049243,585.3078705923898,136.66666666666666,66.85714285714286,64184,443,6,1486.3565118969302,1355.8006268605313,188.84179151401366,49.397595578930684,3
192.168.0.18,54.86.118.241,6,7.0,820,468.0,437.0672335991493,800.2972943442209,136.66666666666666,66.85714285714286,63767,443,6,2132.7160197353273,1984.3832424117552,188.84179151401366,49.397595578930684,3
192.168.0.18,54209108109,6,7.0,820,468.0,211.00599949176495,366.1680221557617,136.66666666666666,66.85714285714286,64281,443,6,850.7659433290648,802.9879737201323,188.84179151401366,49.397595578930684,3
192.168.0.18,52.87.118.227,6,7.0,820,468.0,446.86638391934906,791.6570050375802,136.66666666666666,66.85714285714286,63808,443,6,2023.8998323788842,1897.45621628022,188.84179151401366,49.397595578930684,3
192.168.0.18,54165246104,6,7.0,820,468.0,444.076677163442,737.1181419917515,136.66666666666666,66.85714285714286,64026,443,6,1907.1688546367304,1760.9046624125615,188.84179151401366,49.397595578930684,3
192.168.0.18,52.5.16.125,6,7.0,820,468.0,662.6435915629069,1123.9720072065081,136.66666666666666,66.85714285714286,63922,443,6,3047.623143160641,2822.780614779633,188.84179151401366,49.397595578930684,3
192.168.0.18,54.164.56.104,6,7.0,820,468.0,716.8706197005051,1316.589423588344,136.66666666666666,66.85714285714286,63684,443,6,3546.5492642951563,3309.537178563349,188.84179151401366,49.397595578930684,3
192.168.0.18,54.86.118.241,7,6.0,860,428.0,151.19653481703537,301.25586191813153,122.85714285714286,71.33333333333333,63755,443,6,356.708637975396,561.0806687254791,178.0757692439843,52.024566846400134,3
192.168.0.18,54165157123,6,7.0,820,468.0,775.4138166254218,1231.534991945539,136.66666666666666,66.85714285714286,63847,443,6,3218.991841184081,3015.114299411717,188.84179151401366,49.397595578930684,3
192.168.0.18,54.82.145.47,6,7.0,820,468.0,133.30930929917557,229.98857498168945,136.66666666666666,66.85714285714286,63948,443,6,492.4002976829538,449.59400829936567,188.84179151401366,49.397595578930684,3
192.168.0.18,54209108109,6,7.0,820,460.0,229.6252648035685,366.3978576660156,136.66666666666666,65.71428571428571,64280,443,6,848.6178932739117,802.8468539569329,188.84179151401366,49.81885554031664,3
192.168.0.18,54.164.56.104,6,6.0,820,428.0,306.3260858709162,548.7441619237264,136.66666666666666,71.33333333333333,63692,443,6,1194.7988709140245,1179.3178645778214,188.84179151401366,52.024566846400134,3
192.168.0.18,54165246104,6,6.0,820,428.0,237.8071745236715,460.7335329055786,136.66666666666666,71.33333333333333,64045,443,6,910.2912724329146,906.8001229557184,188.84179151401366,52.024566846400134,3
192.168.0.18,54.82.145.47,6,6.0,820,428.0,144.65425411860147,268.3201630910237,136.66666666666666,71.33333333333333,63947,443,6,493.4803456194427,486.1862827336361,188.84179151401366,52.024566846400134,3
192.168.0.18,54.86.118.241,6,6.0,820,428.0,813.081914728338,1475.4941860834758,136.66666666666666,71.33333333333333,63736,443,6,3421.3331686884817,3415.096239486688,188.84179151401366,52.024566846400134,3
192.168.0.18,54165246104,6,6.0,820,428.0,99.6225078900655,185.2838595708212,136.66666666666666,71.33333333333333,64033,443,6,337.707821094375,328.5632231801623,188.84179151401366,52.024566846400134,3
192.168.0.18,107.23.104.215,6,6.0,820,428.0,38.27827627008611,58.75615278879801,136.66666666666666,71.33333333333333,64193,443,6,63.015082025179126,60.56810931861618,188.84179151401366,52.024566846400134,3
192.168.0.18,54.82.145.47,6,6.0,820,428.0,269.33553002097386,478.2114823659261,136.66666666666666,71.33333333333333,63980,443,6,1040.7124628667214,1013.3373386296352,188.84179151401366,52.024566846400134,3
192.168.0.18,54165246104,6,6.0,820,428.0,255.09883960088092,494.6488539377849,136.66666666666666,71.33333333333333,64058,443,6,1053.7156036439478,1058.1625233786501,188.84179151401366,52.024566846400134,3
192.168.0.18,52.5.16.125,6,6.0,820,428.0,116.58906936645508,219.08732255299887,136.66666666666666,71.33333333333333,63914,443,6,416.24417066144827,424.0353019306878,188.84179151401366,52.024566846400134,3
192.168.0.18,52.87.118.227,6,6.0,820,428.0,273.7924257914225,533.5233211517334,136.66666666666666,71.33333333333333,63784,443,6,1160.985756809977,1163.7250901341292,188.84179151401366,52.024566846400134,3
192.168.0.18,54.164.56.104,6,6.0,820,428.0,276.7304976781209,538.17351659139,136.66666666666666,71.33333333333333,63713,443,6,1175.800184450552,1157.2001130150895,188.84179151401366,52.024566846400134,3
192.168.0.18,54.82.145.47,6,6.0,820,428.0,240.6973242759705,467.612346013387,136.66666666666666,71.33333333333333,63982,443,6,1008.8375444180682,988.6950161208624,188.84179151401366,52.024566846400134,3
192.168.0.18,54.82.145.47,6,6.0,820,428.0,641.2335038185121,1267.2069867451985,136.66666666666666,71.33333333333333,63960,443,6,2900.9711380513586,2918.616514764688,188.84179151401366,52.024566846400134,3
192.168.0.18,52.5.16.125,6,6.0,820,428.0,113.9491597811381,213.2819890975952,136.66666666666666,71.33333333333333,63915,443,6,384.5923952510588,391.01897654571627,188.84179151401366,52.024566846400134,3
192.168.0.18,52.54.154.226,6,6.0,820,428.0,224.74082310994467,435.4126453399658,136.66666666666666,71.33333333333333,64110,443,6,934.4049821688441,940.8954479083296,188.84179151401366,52.024566846400134,3
192.168.0.18,54.86.118.241,6,6.0,820,420.0,469.5766568183899,925.2909819285074,136.66666666666666,70.0,63768,443,6,2084.9065747913423,2080.098255251369,188.84179151401366,52.60228131934964,3
192.168.0.18,54.86.118.241,6,6.0,820,420.0,751.137912273407,1487.5071843465169,136.66666666666666,70.0,63735,443,6,3450.3131496079122,3445.894508909791,188.84179151401366,52.60228131934964,3
192.168.0.18,54209108109,6,6.0,820,420.0,111.85791275717996,190.39849440256754,136.66666666666666,70.0,64324,443,6,364.35950375641767,349.41493468934823,188.84179151401366,52.60228131934964,3
192.168.0.18,52.177.165.30,6,3.0,539,629.0,66681.36599328782,199968.4509436289,89.83333333333331,209.66666666666663,63393,443,6,146779.96748468632,16.499638557434082,49.8377924426389,0.9428090415820634,3
192.168.0.18,239255255250,4,,808,,752.4024844169617,,202.0,,49709,1900,17,2.884583139812193,,,,3
192.168.0.18,239255255250,4,,808,,750.9219646453857,,202.0,,65142,1900,17,0.8013661166912969,,,,3
192.168.0.18,239255255250,4,,808,,752.5477409362793,,202.0,,62507,1900,17,4.283948025278189,,,,3
192.168.0.18,239255255250,4,,808,,751.7012357711792,,202.0,,50413,1900,17,2.201969692840996,,,,3
192.168.0.18,239255255250,4,,808,,752.9909610748291,,202.0,,65028,1900,17,1.059195842760013,,,,3
192.168.0.18,239255255250,4,,808,,751.1972784996033,,202.0,,57336,1900,17,1.3991161761880195,,,,3
192.168.0.18,239255255250,4,,808,,752.4905204772949,,202.0,,61904,1900,17,2.0164594458004923,,,,3
192.168.0.18,54165246104,3,1.0,649,52.0,18.990516662597656,,216.3333333333333,52.0,64372,443,6,37.55903244018555,,240.93752071624058,,3
0.0.0.0,255255255255,2,,664,,508.8874101638794,,332.0,,68,67,17,,,,,3
192.168.0.18,172.217.172.10,6,7.0,243,372.0,8751.96466843287,14990.548985345025,40.5,53.14285714285714,63561,443,6,20378.69164544795,20168.8304081747,0.5,18.357003890524584,3
192.168.0.18,23.193.62.2,6,6.0,244,319.0,12320.801675319672,24614.107847213745,40.66666666666666,53.16666666666666,63530,443,6,19467.171768069813,19503.99617792598,0.4714045207910317,9.099755796479133,3
192.168.0.18,181.49.123.67,5,4.0,201,196.0,1911.6377532482147,3795.981764793397,40.2,49.0,63582,443,6,6412.247863274672,6856.412324479793,0.4,9.9498743710662,3
192.168.0.18,181.49.123.67,5,4.0,201,196.0,1920.319736003876,3829.692006111145,40.2,49.0,63581,443,6,6442.45160689145,6919.981312524954,0.4,9.9498743710662,3
192.168.0.18,45.57.41.1,4,4.0,161,196.0,2543.006340662638,3835.073471069336,40.25,49.0,63603,443,6,7120.002371090481,7030.097199959298,0.4330127018922193,9.9498743710662,3
192.168.0.18,181.49.123.123,4,4.0,161,196.0,2507.681488990784,3773.210287094116,40.25,49.0,63615,443,6,7080.905480577952,6987.128143328445,0.4330127018922193,9.9498743710662,3
192.168.0.18,181.49.123.123,4,4.0,161,196.0,2501.0596911112466,3768.2167887687683,40.25,49.0,63612,443,6,7061.991728403099,6977.711642036178,0.4330127018922193,9.9498743710662,3
192.168.0.18,190.157.8.109,1,1.0,69,273.0,,,69.0,273.0,62503,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,69,273.0,,,69.0,273.0,62503,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,60,277.0,,,60.0,277.0,52935,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,60,269.0,,,60.0,269.0,52935,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,79,238.0,,,79.0,238.0,54187,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,79,238.0,,,79.0,238.0,54187,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,57669,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,53062,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,63792,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,55052,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,50536,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,57723,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,57038,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,57669,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,53062,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,49708,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,61699,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,55052,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,58429,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,58429,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,63792,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,65023,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,57038,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,50536,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,61,249.0,,,61.0,249.0,49708,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,57723,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,65023,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,61,249.0,,,61.0,249.0,61699,53,17,,,,,3
192.168.0.18,181.49.123.63,4,3.0,161,144.0,2467.071493466696,36.36503219604492,40.25,48.0,63614,443,6,6944.877323493106,4.222393035888672,0.4330127018922193,11.31370849898476,3
181.49.123.67,192.168.0.18,3,4.0,144,160.0,35.72385651724678,47.72824048995972,48.0,40.0,443,63598,6,7.150292396545409,45.2769628915552,11.31370849898476,,3
192.168.0.18,34.205.121.1,4,2.0,161,123.0,2698.7049976984654,7910.220503807068,40.25,61.5,63602,443,6,7463.520851448399,,0.4330127018922193,9.5,3
192.168.0.18,34230102249,3,3.0,121,163.0,3166.8243885040283,5268.163045247396,40.333333333333336,54.33333333333334,63608,443,6,7917.008996009827,7749.750375747682,0.4714045207910317,12.762793146051099,3
192.168.0.13,224.0.0.251,1,,274,,,,274.0,,5353,5353,17,,,,,3
192.168.0.18,18.236.8.228,4,2.0,161,111.0,2698.2419888178506,7950.063467025758,40.25,55.5,63604,443,6,7564.897103754669,,0.4330127018922193,15.5,3
192.168.0.18,34230102249,4,2.0,161,111.0,2560.5595111846924,7605.835556983948,40.25,55.5,63607,443,6,7235.866485818484,,0.4330127018922193,15.5,3
192.168.0.18,190.157.8.109,1,1.0,80,186.0,,,80.0,186.0,51965,53,17,,,,,3
192.168.0.18,190.157.8.100,1,1.0,80,186.0,,,80.0,186.0,51965,53,17,,,,,3
192.168.0.18,45.57.41.1,3,3.0,121,132.0,3072.355604171753,5145.361979802449,40.333333333333336,44.0,63601,443,6,7424.07500743866,7325.797915458679,0.4714045207910317,5.656854249492381,3
192.168.0.18,190.157.8.100,1,1.0,64,189.0,,,64.0,189.0,64213,53,17,,,,,3
192.168.0.18,190.157.8.109,1,1.0,64,189.0,,,64.0,189.0,64213,53,17,,,,,3
192.168.0.18,54.229.23.158,3,2.0,121,123.0,3035.3034019470215,7487.439513206482,40.333333333333336,61.5,63605,443,6,7588.213443756103,,0.4714045207910317,9.5,3
192.168.0.18,54.85.82.162,3,2.0,121,123.0,3102.4569988250732,7708.858966827393,40.333333333333336,61.5,63606,443,6,7756.099343299866,,0.4714045207910317,9.5,3
192.168.0.18,192.168.0.255,3,,234,,504.73364194234216,,78.0,,137,137,17,4.741549491882324,,,,3
192.168.0.18,54165157123,7,7.0,861,480.0,4346.761413982937,8666.55772072928,123.0,68.57142857142857,64700,443,6,16603.94200883431,16578.90784033037,178.00963055809243,48.63818941313251,3
192.168.0.18,54.164.56.104,7,7.0,861,480.0,4314.521857670376,8608.83470943996,123.0,68.57142857142857,64645,443,6,16599.639931124377,16596.923192988663,178.00963055809243,48.63818941313251,3
192.168.0.18,34194103209,7,7.0,861,480.0,4168.85985646929,8318.136862346104,123.0,68.57142857142857,64746,443,6,16562.711745756795,16489.61588514396,178.00963055809243,48.63818941313251,3
192.168.0.18,172217193188,12,12.0,516,626.0,18717.35321482023,37417.58241256078,43.0,52.16666666666666,63470,5228,6,12890.56703050341,12923.383032568634,6.940220937885671,5.320296566504124,3
192.168.0.18,34.192.187.24,5,4.0,792,309.0,164.7374927997589,84.725022315979,158.4,77.25,64767,443,6,392.56678256784227,81.02641309468314,200.0425954640661,62.23092077094793,3
192.168.0.18,239255255250,4,,808,,753.2190084457397,,202.0,,60508,1900,17,3.156481445495125,,,,3
192.168.0.18,239255255250,4,,808,,752.6932358741759,,202.0,,62043,1900,17,0.8679655869110655,,,,3
192.168.0.18,239255255250,4,,808,,751.6537308692932,,202.0,,63683,1900,17,1.4919885992845063,,,,3
192.168.0.18,239255255250,4,,808,,753.7427544593811,,202.0,,55395,1900,17,2.1129898011593786,,,,3
192.168.0.18,224.0.0.252,2,,100,,204.63240146636969,,50.0,,59690,5355,17,,,,,3
192.168.0.18,224.0.0.252,2,,100,,204.76150512695312,,50.0,,65531,5355,17,,,,,3
192.168.0.18,107.23.104.215,8,6.0,951,440.0,172.7959258215768,388.0544900894165,118875.0,73.33333333333333,64202,443,6,468.7695266081742,682.9998334378342,166.9074874743491,51.00217860270503,3
192.168.0.18,54.86.118.241,7,7.0,860,460.0,125.49049513680596,235.0749969482422,122.85714285714286,65.71428571428571,63756,443,6,283.9822894593998,443.28712194193196,178.0757692439843,49.81885554031664,3
192.168.0.18,54165246104,7,6.0,872,428.0,156.25691413879395,124.38531716664633,124.57142857142857,71.33333333333333,64010,443,6,351.72183896173465,157.1307294744759,177.32605734139838,52.024566846400134,3
192.168.0.18,107.23.104.215,7,6.0,872,428.0,187.8345012664795,187.07982699076334,124.57142857142857,71.33333333333333,64206,443,6,415.2265259124806,291.97392706862087,177.32605734139838,52.024566846400134,3
192.168.0.18,54165157123,7,6.0,872,428.0,579.2311628659567,967.6793416341146,124.57142857142857,71.33333333333333,63838,443,6,1992.9010621327998,2137.679581428564,177.32605734139838,52.024566846400134,3
192.168.0.18,52.54.154.226,7,6.0,872,428.0,251.05153597318207,343.7901735305786,124.57142857142857,71.33333333333333,64099,443,6,615.0763376751316,646.7484401488332,177.32605734139838,52.024566846400134,3
192.168.0.18,107.23.104.215,6,7.0,820,468.0,327.44031686049243,585.3078705923898,136.66666666666666,66.85714285714286,64184,443,6,1486.3565118969302,1355.8006268605313,188.84179151401366,49.397595578930684,3
192.168.0.18,54.86.118.241,6,7.0,820,468.0,437.0672335991493,800.2972943442209,136.66666666666666,66.85714285714286,63767,443,6,2132.7160197353273,1984.3832424117552,188.84179151401366,49.397595578930684,3
192.168.0.18,54209108109,6,7.0,820,468.0,211.00599949176495,366.1680221557617,136.66666666666666,66.85714285714286,64281,443,6,850.7659433290648,802.9879737201323,188.84179151401366,49.397595578930684,3
192.168.0.18,52.87.118.227,6,7.0,820,468.0,446.86638391934906,791.6570050375802,136.66666666666666,66.85714285714286,63808,443,6,2023.8998323788842,1897.45621628022,188.84179151401366,49.397595578930684,3
192.168.0.18,54165246104,6,7.0,820,468.0,444.076677163442,737.1181419917515,136.66666666666666,66.85714285714286,64026,443,6,1907.1688546367304,1760.9046624125615,188.84179151401366,49.397595578930684,3
192.168.0.18,52.5.16.125,6,7.0,820,468.0,662.6435915629069,1123.9720072065081,136.66666666666666,66.85714285714286,63922,443,6,3047.623143160641,2822.780614779633,188.84179151401366,49.397595578930684,3
192.168.0.18,54.164.56.104,6,7.0,820,468.0,716.8706197005051,1316.589423588344,136.66666666666666,66.85714285714286,63684,443,6,3546.5492642951563,3309.537178563349,188.84179151401366,49.397595578930684,3
192.168.0.18,54.86.118.241,7,6.0,860,428.0,151.19653481703537,301.25586191813153,122.85714285714286,71.33333333333333,63755,443,6,356.708637975396,561.0806687254791,178.0757692439843,52.024566846400134,3
192.168.0.18,54165157123,6,7.0,820,468.0,775.4138166254218,1231.534991945539,136.66666666666666,66.85714285714286,63847,443,6,3218.991841184081,3015.114299411717,188.84179151401366,49.397595578930684,3
